sample_id	md5sum	assembly
SAMN03201582	2235fcdbc7a076419ff231859b995bf3	SAMN03201582.contigs.fa.gz
SAMN03201583	e1fd2140dec0b0ac9ccc74831c269956	SAMN03201583.contigs.fa.gz
SAMN03201584	36196d6b3d3d968fccbe1626a9d110b1	SAMN03201584.contigs.fa.gz
SAMN03201585	5fb23e9d7b62ab072bcf8fc2282145a4	SAMN03201585.contigs.fa.gz
SAMN03201586	a543f08cdbaf92e7e33e34e9aca8c5e5	SAMN03201586.contigs.fa.gz
SAMN03201587	dad30d1e5bb5ed528a27b3745eca2458	SAMN03201587.contigs.fa.gz
SAMN03201599	007071534562bfa6f9305faf7af170c3	SAMN03201599.contigs.fa.gz
SAMN03201602	ace3c624bbde1961e659f9f0ad5f9702	SAMN03201602.contigs.fa.gz
SAMN03201605	5121eb87f5c2269572d7483ec61b7f80	SAMN03201605.contigs.fa.gz
SAMN03201606	2773ba4ad1e547c689878bc16c623343	SAMN03201606.contigs.fa.gz
SAMN03201607	e50e7766c33c78e3dc067ba0d854b3f0	SAMN03201607.contigs.fa.gz
SAMN03201609	fd5dc3007b7abbbe45b1a92809da4e94	SAMN03201609.contigs.fa.gz
SAMN03201610	ebf5348f1a2f6d1effd1433725222ae7	SAMN03201610.contigs.fa.gz
SAMN03201612	b1bf52bd4762b806ed00f77277f2b74d	SAMN03201612.contigs.fa.gz
SAMN03201613	5f70ba5c8f5c76af680b3f98b15a55a7	SAMN03201613.contigs.fa.gz
SAMN03201618	4d176b787dfba5a46088122b3e4ce379	SAMN03201618.contigs.fa.gz
SAMN03201620	3da9d6b59466e2051f3949184a84e0b7	SAMN03201620.contigs.fa.gz
SAMN03201621	53c50661f88221c990fcf053f1172137	SAMN03201621.contigs.fa.gz
SAMN03201626	84cc2905a1e664665eb97acae0e3c00b	SAMN03201626.contigs.fa.gz
SAMN03201627	db92356e236587b1b45253350602aa89	SAMN03201627.contigs.fa.gz
SAMN03201631	ab6c06e8c36360910d1fbe4936175c66	SAMN03201631.contigs.fa.gz
SAMN03201632	3a6139bc30fd72bdda5c6850b7fdf128	SAMN03201632.contigs.fa.gz
SAMN03201633	a024e5023b56be3c41dfbdc466e9f276	SAMN03201633.contigs.fa.gz
SAMN03201634	e1310d32e014a7e13d5c4d5d91bae6eb	SAMN03201634.contigs.fa.gz
SAMN03201635	b7990856c6e92de6de890209eb736b95	SAMN03201635.contigs.fa.gz
SAMN03201636	2265fbeb4b23f78c43dd8a57e48f8aac	SAMN03201636.contigs.fa.gz
SAMN03201637	eafcf4e9c38b12edc1229091f530e2a0	SAMN03201637.contigs.fa.gz
SAMN03201640	7f4bf075b8617d4d94b8592cf8c9f922	SAMN03201640.contigs.fa.gz
SAMN03201641	6618ff7f25d26e8b7cbca06af5c4d81b	SAMN03201641.contigs.fa.gz
SAMN03201642	78d1e15e7f7ce95f0a6e128a41a5a006	SAMN03201642.contigs.fa.gz
SAMN03201644	fae70f65991101cd7e9efcc65f6a1ab5	SAMN03201644.contigs.fa.gz
SAMN03201650	130bb54f5059f8ec206088f2112588a1	SAMN03201650.contigs.fa.gz
SAMN03201653	e204cfdbda255f3c3f523dff5b8a891e	SAMN03201653.contigs.fa.gz
SAMN03201654	6c65027177f4c592d6b5f7003f72c507	SAMN03201654.contigs.fa.gz
SAMN03201655	1ffd167c45de2e3f7133799a807a7cae	SAMN03201655.contigs.fa.gz
SAMN03201656	407a300ff67e84b37258d47969975566	SAMN03201656.contigs.fa.gz
SAMN03201661	77b0032e9cf98068365bd48dfec4d90f	SAMN03201661.contigs.fa.gz
SAMN03201663	1734728388c296553cce1040ae76445e	SAMN03201663.contigs.fa.gz
SAMN03201664	f4bd8817b7b2d58cc1e31c0d66a5328f	SAMN03201664.contigs.fa.gz
SAMN03201665	96908f636b3f7ca88a0b603e469d06fa	SAMN03201665.contigs.fa.gz
SAMN03201666	f2c884934de4e5e97e4ffdfe8d514940	SAMN03201666.contigs.fa.gz
SAMN03201667	1137b951c9965f2a064a7a13679b6183	SAMN03201667.contigs.fa.gz
SAMN03201668	928e63065e4d90cf99c39182c5dbf8de	SAMN03201668.contigs.fa.gz
SAMN03201669	6a5c2aca935567f8b1fe37962c606f8b	SAMN03201669.contigs.fa.gz
SAMN03201670	98a43e90bb08684ad2f0901121126541	SAMN03201670.contigs.fa.gz
SAMN03201671	c30db100beee1629a959907b6b95e70e	SAMN03201671.contigs.fa.gz
SAMN03201672	6a3c3d7aeb9e3e64eb8ff9f2e51f14d8	SAMN03201672.contigs.fa.gz
SAMN03201674	9689923b05d36d2730a93243c00a64ea	SAMN03201674.contigs.fa.gz
SAMN03201675	d5eb650661b95b72af262e27ea3c07f6	SAMN03201675.contigs.fa.gz
SAMN03201676	a8d9b190a5c7e8eb0e55acc537d5ef79	SAMN03201676.contigs.fa.gz
SAMN03201677	8a8e7724f89d75429fc254422bf26bd2	SAMN03201677.contigs.fa.gz
SAMN03287026	f25c313474f1c4cc48b503f901c06f5e	SAMN03287026.contigs.fa.gz
SAMN03287028	97d55c768c9b7830c83c8cadccef1bc5	SAMN03287028.contigs.fa.gz
SAMN03892118	efd065ea0768c396d0d3ee4242153da2	SAMN03892118.contigs.fa.gz
SAMN04191700	db7b004b6207cba557570295cf01691a	SAMN04191700.contigs.fa.gz
SAMN04191701	8a6c4b4472c7262f11f26f1437ce6a41	SAMN04191701.contigs.fa.gz
SAMN04191703	f8d50985f11325202e27d52e0340e030	SAMN04191703.contigs.fa.gz
SAMN04191704	013bbdaf0e577f9c65aa4b4014b6bcac	SAMN04191704.contigs.fa.gz
SAMN04191705	d0f65f454a3264852713e4a168aa4494	SAMN04191705.contigs.fa.gz
SAMN04191706	bd59d694877ec16bd59b2ec238f799a8	SAMN04191706.contigs.fa.gz
SAMN04191707	6b3ed4083ca3925820c3fca5ad77e15f	SAMN04191707.contigs.fa.gz
SAMN04191708	aaf8356501d8f6ff3984a133164b44ad	SAMN04191708.contigs.fa.gz
SAMN04191709	6cf5a42256b22ee524c0032266377cd7	SAMN04191709.contigs.fa.gz
SAMN04191710	bc564040ef0e5463ef996f679b3d5cfa	SAMN04191710.contigs.fa.gz
SAMN04191711	162f943f868db91c5a0b9a409e29d33f	SAMN04191711.contigs.fa.gz
SAMN04191712	587e1246c23ded9ec3a15bf38de4ed91	SAMN04191712.contigs.fa.gz
SAMN04191713	e43e5bf4f01d9946456ed68b133cc280	SAMN04191713.contigs.fa.gz
SAMN04191714	4bbab4e24b0635d0a178a8b3c4c91a3b	SAMN04191714.contigs.fa.gz
SAMN04191715	93822854b1a271b2f3583b9c5db5916d	SAMN04191715.contigs.fa.gz
SAMN04191716	858768741fd71b0bf259f39074189247	SAMN04191716.contigs.fa.gz
SAMN04191717	e39f28e625d451c44d1141e6c8f17d4c	SAMN04191717.contigs.fa.gz
SAMN04191718	9f510473795937fb4aeefda70c563ae1	SAMN04191718.contigs.fa.gz
SAMN04191719	c0f84c43879bbb073946d8f2f8c223c6	SAMN04191719.contigs.fa.gz
SAMN04191720	74fb98ee6d4ade32d5c6349e3364e573	SAMN04191720.contigs.fa.gz
SAMN04191721	d3980fe708a3320bcc97054a53679ea8	SAMN04191721.contigs.fa.gz
SAMN04191722	1f4821dcef2534fc9f09c22e56b46704	SAMN04191722.contigs.fa.gz
SAMN04191723	7ffe50816509b0721b8233753f6b6e16	SAMN04191723.contigs.fa.gz
SAMN04191724	ca6c37616e934b30a244c8c2859ab474	SAMN04191724.contigs.fa.gz
SAMN04191725	cf376ecec33cfefd24d2dd6f6a023cde	SAMN04191725.contigs.fa.gz
SAMN04191727	dab618521f53d3dae7f2e6038f28b084	SAMN04191727.contigs.fa.gz
SAMN04191728	fddbc8c5a7b5ad906bff14522e939427	SAMN04191728.contigs.fa.gz
SAMN04191729	7f8338ba3954897c9f72aabeba020ae9	SAMN04191729.contigs.fa.gz
SAMN04191730	f6e0823e23ac19658bd5852da224349a	SAMN04191730.contigs.fa.gz
SAMN04191731	05a909c7647b5a4f9b1d66f93ddbdd06	SAMN04191731.contigs.fa.gz
SAMN04191732	e707bb6e36fc8b3eb0ef11984eeafcea	SAMN04191732.contigs.fa.gz
SAMN04191741	a2923a42e6a5866393db6f3e56ace89a	SAMN04191741.contigs.fa.gz
SAMN04191745	8a053a63d1428748ebcae2bd9fd37d26	SAMN04191745.contigs.fa.gz
SAMN04191746	00a54510ecb55dd5afdf47a782bec11e	SAMN04191746.contigs.fa.gz
SAMN04191747	64d886c5843e8390bb0f1407c9d1f9c8	SAMN04191747.contigs.fa.gz
SAMN04191751	f40b04e4d9b5671c26fe4fd3002cb7e3	SAMN04191751.contigs.fa.gz
SAMN04191754	e6325438b0e821c7d8b6f47460cbe2f9	SAMN04191754.contigs.fa.gz
SAMN04191755	94152ab614488e1fc51873e42378ba20	SAMN04191755.contigs.fa.gz
SAMN04191756	02f7701df59df79a6ccf46c57f7385dd	SAMN04191756.contigs.fa.gz
SAMN04191757	017d73c770e0c417b2a2251b47212eb5	SAMN04191757.contigs.fa.gz
SAMN04191758	1d419d81880a7f6535507ca0b7e8f4b1	SAMN04191758.contigs.fa.gz
SAMN04191759	a78a479e422da15ec537a18759290d64	SAMN04191759.contigs.fa.gz
SAMN04191761	505ed1acee58ae1b28167bbb57d8714c	SAMN04191761.contigs.fa.gz
SAMN04191762	61582fb9943c9bff6f5d1dca88284682	SAMN04191762.contigs.fa.gz
SAMN04191763	242873e2d5b5049f21944c3063cf4902	SAMN04191763.contigs.fa.gz
SAMN04191764	c0fe5133325b04a63d3c1083d2c0f092	SAMN04191764.contigs.fa.gz
SAMN04191765	7f3d6020ec8cc97d190847c363846152	SAMN04191765.contigs.fa.gz
SAMN04191766	1148b7aa5f25b3ba5496c5f9b44b7fe2	SAMN04191766.contigs.fa.gz
SAMN04191768	6b72d8a84b7998d4dfeec60a48a1a730	SAMN04191768.contigs.fa.gz
SAMN04191775	53dc94b141338c2f988efc43edd871c1	SAMN04191775.contigs.fa.gz
SAMN04191776	5777fb40ca83174110febd4b29f25500	SAMN04191776.contigs.fa.gz
SAMN04191777	17136028bda9323762f4799e49262fd6	SAMN04191777.contigs.fa.gz
SAMN04191784	1ae60dd46dfdeea4f714dc99b6726c27	SAMN04191784.contigs.fa.gz
SAMN04191786	8aaa98d22a2b62e0baf9ed9400294fa3	SAMN04191786.contigs.fa.gz
SAMN04191788	4c1e18fa2ddafcf1cfd36dd97823b49b	SAMN04191788.contigs.fa.gz
SAMN04191789	625c074c5c18f4d69a669cc44f22d369	SAMN04191789.contigs.fa.gz
SAMN04191790	fcf92e00af8e20abb9ca86b2d5e0ca98	SAMN04191790.contigs.fa.gz
SAMN04191793	3307d03342455e6d0f18ee0801541b51	SAMN04191793.contigs.fa.gz
SAMN04191795	754999ef1cbf51920fd13b9d8af9e325	SAMN04191795.contigs.fa.gz
SAMN04191801	1c154072b2efe490ea0e739b778388c8	SAMN04191801.contigs.fa.gz
SAMN04191802	a4b87fb30dbdb9f68cc98c9a652c8b5c	SAMN04191802.contigs.fa.gz
SAMN04191804	0a25bd2d8e705923ab967b974a6ee804	SAMN04191804.contigs.fa.gz
SAMN04191811	2d7a49db348a1afe138e6dae984cac69	SAMN04191811.contigs.fa.gz
SAMN04191812	ebeff82267cd01bc96f97c69208e5bd2	SAMN04191812.contigs.fa.gz
SAMN04191813	90f9f45138c5223eb4da3aa89d7a523c	SAMN04191813.contigs.fa.gz
SAMN04191814	740d4bd8676dc423ae3be2bf4b9fc892	SAMN04191814.contigs.fa.gz
SAMN04191817	08616430cb0108fa7033b28b88529ed7	SAMN04191817.contigs.fa.gz
SAMN04191818	6768db47276f66392527928dee20b433	SAMN04191818.contigs.fa.gz
SAMN04191819	c510f217793dce3759334f0b6a20cfc8	SAMN04191819.contigs.fa.gz
SAMN04191820	dd3cbe65cba6ddc82bfc8cd37d1d5447	SAMN04191820.contigs.fa.gz
SAMN04191821	4341ee74c66ea2fa8786330b0c16ce10	SAMN04191821.contigs.fa.gz
SAMN04191831	bd0602cfbea2c885b6381ea9ef9da1ed	SAMN04191831.contigs.fa.gz
SAMN04191832	8021c1a80c78c7fb2f6e3beceeb394f0	SAMN04191832.contigs.fa.gz
SAMN04191833	d79f1d5a010bd643bc991fe308db29da	SAMN04191833.contigs.fa.gz
SAMN04191835	c214f093aa391457592db815183c9289	SAMN04191835.contigs.fa.gz
SAMN04191836	9eb209239e1ee4ea3e9195f1c1a01835	SAMN04191836.contigs.fa.gz
SAMN04191838	c86a97d0c552d9dd13e88d08051e6b48	SAMN04191838.contigs.fa.gz
SAMN04191839	954068c82b83f3bae527e069d9817e02	SAMN04191839.contigs.fa.gz
SAMN04191840	16734159dd5e509d96a432f01e3eac6c	SAMN04191840.contigs.fa.gz
SAMN04191845	7666e41f5a253b43462981994a131e68	SAMN04191845.contigs.fa.gz
SAMN04191846	8bee6cb1d05f42c0328290e19f441399	SAMN04191846.contigs.fa.gz
SAMN04191847	abd1ba1d605e36c3e3af8e0743fdcdd7	SAMN04191847.contigs.fa.gz
SAMN04191848	11fa5cf122375881a0cf5b37fcbf3823	SAMN04191848.contigs.fa.gz
SAMN04191849	ea4393b3bcb013070e4cc2023d835dd7	SAMN04191849.contigs.fa.gz
SAMN04191850	7d4d0f98dc20ec7e6b6a5f984c813ea2	SAMN04191850.contigs.fa.gz
SAMN04191851	af5f7ed4ab7764826fff789c5692b2fd	SAMN04191851.contigs.fa.gz
SAMN04191852	0209ba70cd958eb1ce4e427fc7af841d	SAMN04191852.contigs.fa.gz
SAMN04191853	139d08f237a6b3b49eb1e7b3f4e560be	SAMN04191853.contigs.fa.gz
SAMN04191854	4b93ea0ee2657dbb6c2526352699d27d	SAMN04191854.contigs.fa.gz
SAMN04191855	b14ff13588c843f3fe91b95899abe0d3	SAMN04191855.contigs.fa.gz
SAMN04191856	bd8fb176d078a8ab71a38466b7ab2c78	SAMN04191856.contigs.fa.gz
SAMN04191857	10f4f6bd7975b87fb5ebae5789876255	SAMN04191857.contigs.fa.gz
SAMN04191858	d07a7fbc739c7c7a3e40c069ddecf365	SAMN04191858.contigs.fa.gz
SAMN04191859	89d9aaef52cc79a878497c843e6da5c5	SAMN04191859.contigs.fa.gz
SAMN04191860	a529056a1d4fd6e8ebfa9b76ded941e8	SAMN04191860.contigs.fa.gz
SAMN04191861	a20f31d3ce0c4bc6ba30d75472793860	SAMN04191861.contigs.fa.gz
SAMN04191862	0984115b55442938816fbb723dd360fb	SAMN04191862.contigs.fa.gz
SAMN04191863	fe28d03b7bff29336a182e395f31ec75	SAMN04191863.contigs.fa.gz
SAMN04191864	d3069c793f7fd2dfeff847325036b1a6	SAMN04191864.contigs.fa.gz
SAMN04191865	e3fd2dd1b498cdd1a5fc5f98df0b7fed	SAMN04191865.contigs.fa.gz
SAMN04191866	d0065047bf1e739a4536e267d3f0fa23	SAMN04191866.contigs.fa.gz
SAMN04191867	e8f23f1fce06f315e50d90e8beb2e5d9	SAMN04191867.contigs.fa.gz
SAMN04191868	5187f1301b69590eb1b4141c6e702f7a	SAMN04191868.contigs.fa.gz
SAMN04191869	ce246d3ec6e5b8b872339c69f26aeb91	SAMN04191869.contigs.fa.gz
SAMN04191870	0e6eea9ae1406f2760d0ba7210a081a5	SAMN04191870.contigs.fa.gz
SAMN04191871	682837faef4cc97e3e6dad8fa6434dcb	SAMN04191871.contigs.fa.gz
SAMN04191872	34c79b16238ca4011dcc24ca0381ce3e	SAMN04191872.contigs.fa.gz
SAMN04191873	1ad1c8914649112e5e12b63865300e0a	SAMN04191873.contigs.fa.gz
SAMN04191874	93be6460cb1c85d2832135e4f269b461	SAMN04191874.contigs.fa.gz
SAMN04191875	a8003267c8b1e9f68e28ef8167d0c068	SAMN04191875.contigs.fa.gz
SAMN04191876	fccd21067f07cfbef66b5249f75b6857	SAMN04191876.contigs.fa.gz
SAMN04191877	c63e9ca6eec1d873df59db63b25a2a77	SAMN04191877.contigs.fa.gz
SAMN04191878	fc5928f2ec9630a61fd0aa9ca7b547cd	SAMN04191878.contigs.fa.gz
SAMN04191879	26fb3f3b9f6a83bd51121d1dd7151f6e	SAMN04191879.contigs.fa.gz
SAMN04191880	35431e720ed9979357a6c632f33b36eb	SAMN04191880.contigs.fa.gz
SAMN04191881	8f29710c126caa2c911803ed657d5dc2	SAMN04191881.contigs.fa.gz
SAMN04191882	1feea166f06cdf0e4d1580b2002517b0	SAMN04191882.contigs.fa.gz
SAMN04191883	2463133469bf6996dde37269817b648e	SAMN04191883.contigs.fa.gz
SAMN04191884	a2e1e745b15941b3d5ef140252b73205	SAMN04191884.contigs.fa.gz
SAMN04191885	b40fb285e284c0ad385539dd0c89d45f	SAMN04191885.contigs.fa.gz
SAMN04191886	27c101b7bf208178f1f5dd664cdc9b65	SAMN04191886.contigs.fa.gz
SAMN04191887	f4c8ac25c9f3f7bf9084ea53cd938a2c	SAMN04191887.contigs.fa.gz
SAMN04191888	a81d8f8492e37d85a343148fd6ae790f	SAMN04191888.contigs.fa.gz
SAMN04191889	d88e57adbe00a7182b23fcaee7fa1f09	SAMN04191889.contigs.fa.gz
SAMN04191890	6e091bb31531ebb70b415efda1d56251	SAMN04191890.contigs.fa.gz
SAMN04191891	59990942cf22f822dfb50546d7a57a60	SAMN04191891.contigs.fa.gz
SAMN04191892	b970ffe3502e7adb8219cfce7567e4e2	SAMN04191892.contigs.fa.gz
SAMN04191893	a0a12956fee29d5dac8a4f129343ba80	SAMN04191893.contigs.fa.gz
SAMN04191894	3bb9932b68c62a10098ec413fb99941a	SAMN04191894.contigs.fa.gz
SAMN04191895	649fc8272867ff1c89cd2cb2d3c1768a	SAMN04191895.contigs.fa.gz
SAMN04191896	79f4448d497b5d46b3aac149cc6f2477	SAMN04191896.contigs.fa.gz
SAMN04191897	33e6adf46271fa862bfa0140a1296315	SAMN04191897.contigs.fa.gz
SAMN04191898	9950cbd24ab34b5fc8c9194f086d8224	SAMN04191898.contigs.fa.gz
SAMN04191899	9e3faa8da641142f288fa52b66fe1cbb	SAMN04191899.contigs.fa.gz
SAMN04191900	d82cf1d0502ed936e6b6589833fc4b05	SAMN04191900.contigs.fa.gz
SAMN04191901	bae61684c9f255da3f54f1d72565a239	SAMN04191901.contigs.fa.gz
SAMN04191902	872281e5872b882a22197caf9828212f	SAMN04191902.contigs.fa.gz
SAMN04191903	3035dd29a015fad99bb42a37b87e905e	SAMN04191903.contigs.fa.gz
SAMN04191904	da5fe40ca5d01307c89f5a004888437e	SAMN04191904.contigs.fa.gz
SAMN04191905	2330a5f95313841f55e66ba5ac0debbd	SAMN04191905.contigs.fa.gz
SAMN04191906	2ef28c43c838b57266eba7017dcaf3c9	SAMN04191906.contigs.fa.gz
SAMN04191907	0d0ca232d27fea5cef1bb290b264ff5f	SAMN04191907.contigs.fa.gz
SAMN04191908	e1390a1d820ab6f35157adc7297293af	SAMN04191908.contigs.fa.gz
SAMN04191909	07ee4be3c8bdef861b1d7b176ac66a00	SAMN04191909.contigs.fa.gz
SAMN04191910	55c1506f7d85c4d704fe31b255828ab8	SAMN04191910.contigs.fa.gz
SAMN04191911	26b4258feaa1784d9ca816fb480eb065	SAMN04191911.contigs.fa.gz
SAMN04191912	fe322adfe8c205618f9838a5e0a89f8f	SAMN04191912.contigs.fa.gz
SAMN04191913	f25aec11f3e335de39ff754ba8ba38c8	SAMN04191913.contigs.fa.gz
SAMN04191914	3ab0612edbc675bc4200fb25f919c2bb	SAMN04191914.contigs.fa.gz
SAMN04191915	41e4b18269e1d261ee766336937b4a86	SAMN04191915.contigs.fa.gz
SAMN04191916	ccde2e1bf7fcd5c84f11cdc888722dc1	SAMN04191916.contigs.fa.gz
SAMN04191917	47e7ce6d6de17b3be7510882e25883a9	SAMN04191917.contigs.fa.gz
SAMN04191918	3c2369556e5fe6b0c1deba2b1e35115a	SAMN04191918.contigs.fa.gz
SAMN04191919	b9d7484258a5044ae15450a8b53d34f1	SAMN04191919.contigs.fa.gz
SAMN04191920	b14574a958be8610e8d4e16ba0efbec7	SAMN04191920.contigs.fa.gz
SAMN04191921	100afe290b1cf0e7e72c23d0c097b63e	SAMN04191921.contigs.fa.gz
SAMN04191922	b4c8df00b608cdefe7184a0893e6ca38	SAMN04191922.contigs.fa.gz
SAMN04191923	f695bddbd8781dd3e63a878d506c135a	SAMN04191923.contigs.fa.gz
SAMN04191924	d6509db3a49cb8ab7b91e86bd085eb91	SAMN04191924.contigs.fa.gz
SAMN04191925	5d32e2a66fa929de071b9592fd58d575	SAMN04191925.contigs.fa.gz
SAMN04191926	b83c90a79bb94c3ea91125fc858acb0f	SAMN04191926.contigs.fa.gz
SAMN04191927	8643fe7e049a2e40e6fb1af6c9c8f6b7	SAMN04191927.contigs.fa.gz
SAMN04191928	48f6de89e16186eb02489ff66591c43b	SAMN04191928.contigs.fa.gz
SAMN04191929	a373e57172945eb30100342116aa403c	SAMN04191929.contigs.fa.gz
SAMN04191930	7a055e511911155b2bb41824e83013cd	SAMN04191930.contigs.fa.gz
SAMN04191931	b8cb4b1b69675ec553c5008bdcbe00b4	SAMN04191931.contigs.fa.gz
SAMN04191932	40362c75aac25aa1d63dd74bcff860f1	SAMN04191932.contigs.fa.gz
SAMN04191933	22021b393b31b00312746ba2d121679c	SAMN04191933.contigs.fa.gz
SAMN04191934	38c834c31df63a5165e2fb225f987ad8	SAMN04191934.contigs.fa.gz
SAMN04477501	2c356e3ec3ee9bafe4c33ce25e3028ec	SAMN04477501.contigs.fa.gz
SAMN04477517	f1e68089865d020864045fefffcb45d9	SAMN04477517.contigs.fa.gz
SAMN04477541	724d4f750dc05b0e992ea11217c262ba	SAMN04477541.contigs.fa.gz
SAMN04477543	a28088b838982178d1b4caee476869e2	SAMN04477543.contigs.fa.gz
SAMN04477548	e84998aa86bfc0adc58ec5a7256083e7	SAMN04477548.contigs.fa.gz
SAMN04477595	2485a98eb0ff8fd0160c30c53c59c862	SAMN04477595.contigs.fa.gz
SAMN04477613	dad4acbf36ff3f4aab55bf19664b9909	SAMN04477613.contigs.fa.gz
SAMN04477637	ccf704d7abc159ab322b2389dfe6b4cf	SAMN04477637.contigs.fa.gz
SAMN04477641	42cd80222a3953fb39a6be5963d8fc38	SAMN04477641.contigs.fa.gz
SAMN04477646	21ebb19f439ac56cbccfe7b112644bd0	SAMN04477646.contigs.fa.gz
SAMN04480033	a1434d51b6995c8545982307f43ca6bc	SAMN04480033.contigs.fa.gz
SAMN04480039	378c62d7a6ec68102cc6e8fcb02ff656	SAMN04480039.contigs.fa.gz
SAMN04480040	88104e018704cb9a59676f7af9b5213c	SAMN04480040.contigs.fa.gz
SAMN04480047	1adfa309ff9aec8779b1148225ccb6b3	SAMN04480047.contigs.fa.gz
SAMN04480068	9485fbacedc85f82266a86b0709ffc3c	SAMN04480068.contigs.fa.gz
SAMN04480384	863c6f36647694a63e29e52b5b1ac876	SAMN04480384.contigs.fa.gz
SAMN04480396	c7c84a3111f2a3e95516ae57a3dbccdf	SAMN04480396.contigs.fa.gz
SAMN04480440	df33a993b73f095e74cfeaf233ab16a9	SAMN04480440.contigs.fa.gz
SAMN04480456	175b5ffae986f8d4c8968be2bb2e5448	SAMN04480456.contigs.fa.gz
SAMN04498571	138f3efae35320c95e5f9ff6c195bca0	SAMN04498571.contigs.fa.gz
SAMN04498574	acdacc52dd77c62e8fec8c22a0eaec50	SAMN04498574.contigs.fa.gz
SAMN04498575	7cc3bcff5a7f916be4d5364f0c28a9c2	SAMN04498575.contigs.fa.gz
SAMN04498579	23066199d01bb1ec960f3a474d75b18c	SAMN04498579.contigs.fa.gz
SAMN04498601	6a5a92c24ba4c525a07127a8da11994b	SAMN04498601.contigs.fa.gz
SAMN04498603	cc14432869250fea11ebf75b66776755	SAMN04498603.contigs.fa.gz
SAMN04498636	4315e4ccf9ded9eb7719ca7c99d6476c	SAMN04498636.contigs.fa.gz
SAMN04498639	9b561a2b6aa682af392fda61c7dacae1	SAMN04498639.contigs.fa.gz
SAMN04498643	a39c9598f5dcfab21ee7e06e484e481b	SAMN04498643.contigs.fa.gz
SAMN04498659	ba14dd15d4e5bf129e0bdf90a2e1295d	SAMN04498659.contigs.fa.gz
SAMN04621899	6faf7230c5bfcc4831381d333ed17343	SAMN04621899.contigs.fa.gz
SAMN04621900	acdc257100c5816e5e96b9f30b2c3e17	SAMN04621900.contigs.fa.gz
SAMN04621902	aa792683d191dda5454e4121578f0fd4	SAMN04621902.contigs.fa.gz
SAMN04621903	b512b0528135594814e43da43ff3bf48	SAMN04621903.contigs.fa.gz
SAMN04621904	a4bc76f010707cd682a1a31c32a7689b	SAMN04621904.contigs.fa.gz
SAMN04621905	d2f1a3e3ccd04693cf91c986bd2cf19f	SAMN04621905.contigs.fa.gz
SAMN04621906	0d69b10376a112417d75b44005b2a8aa	SAMN04621906.contigs.fa.gz
SAMN04621907	6c5cf913a7d30c69fb31b3fda0406621	SAMN04621907.contigs.fa.gz
SAMN04621908	e1b3a8494bcaa1a30cf6a3934d1ee904	SAMN04621908.contigs.fa.gz
SAMN04621911	5d86307954f2c5e744373962f941b614	SAMN04621911.contigs.fa.gz
SAMN04621912	0f6b5b199871bf4f7d769394400028b8	SAMN04621912.contigs.fa.gz
SAMN04621917	ea0817ba382733b588aacd615a9bd6f1	SAMN04621917.contigs.fa.gz
SAMN04621925	d4330f1ab977cee8823a54e8a195394f	SAMN04621925.contigs.fa.gz
SAMN04621926	407b8d0257b4aca8ee8f0afdc416c35e	SAMN04621926.contigs.fa.gz
SAMN04621930	16809c95f54d210c75d03216d509c814	SAMN04621930.contigs.fa.gz
SAMN04621934	5798ec15972d3c6c8f51cbe6907f6de4	SAMN04621934.contigs.fa.gz
SAMN04621935	68cdb816762b0346d519fefb532dfe54	SAMN04621935.contigs.fa.gz
SAMN04621936	47a423cadcaa12da17e2f49e2eba37ba	SAMN04621936.contigs.fa.gz
SAMN04621937	5ff55a0d136ec0bbfc2ea7b732608f35	SAMN04621937.contigs.fa.gz
SAMN04621938	1ca81758b19ddbf7958b5ab780869260	SAMN04621938.contigs.fa.gz
SAMN04621941	093836d33d9cb5a2d510c48bdb4f556e	SAMN04621941.contigs.fa.gz
SAMN04621944	bef699dc3ad13d5481ce7ece297d6e0b	SAMN04621944.contigs.fa.gz
SAMN04621945	a1f11edf18b40dd4ce126525d279efbf	SAMN04621945.contigs.fa.gz
SAMN04621946	c1653896df2f4f35675784245070fec1	SAMN04621946.contigs.fa.gz
SAMN04621948	9cf0d2fc76285a9e40ec607e674be87c	SAMN04621948.contigs.fa.gz
SAMN04621949	37c0848980fbc2482b2f9860422b8d0d	SAMN04621949.contigs.fa.gz
SAMN04621950	6effee83382be5f0e33061a64d459c2e	SAMN04621950.contigs.fa.gz
SAMN04621951	40e3623839d7d9d0bca3d74bc653a450	SAMN04621951.contigs.fa.gz
SAMN04621952	517ee26781fe2b237c6664cef4ab5e17	SAMN04621952.contigs.fa.gz
SAMN04621954	24157e96f1c4be6d2d80f83f3611a562	SAMN04621954.contigs.fa.gz
SAMN04621955	3f50a5fbaf46123ac904d7208f868bc2	SAMN04621955.contigs.fa.gz
SAMN04621959	1c13c1e43a827b8134c03bd009f8da49	SAMN04621959.contigs.fa.gz
SAMN04621966	7e621d1848e974c8f3880d386adc8a0d	SAMN04621966.contigs.fa.gz
SAMN04621967	5b5a708afed59297e0667fcd0033983e	SAMN04621967.contigs.fa.gz
SAMN04621968	1bd21cf31752248c935e9083bc91157e	SAMN04621968.contigs.fa.gz
SAMN04621969	204bf58c2b1e498eb667b5913427b92a	SAMN04621969.contigs.fa.gz
SAMN04621970	4b952ce55a3f03bda3d2afcad7e7ea1b	SAMN04621970.contigs.fa.gz
SAMN04621972	1f09329347d10efb6d3e8c51cca4a4e9	SAMN04621972.contigs.fa.gz
